
 frequency_dependence   1

 band_index     1    58
 sigma_matrix     0   0

 finite_difference_form   2
 finite_difference_spacing  1.000000

 symmetries
 ntran  = 48
 mtrx01 =  1  0  0  0  1  0  0  0  1
 mtrx02 =  0  1  0  1  0  0 -1 -1 -1
 mtrx03 = -1 -1 -1  0  0  1  0  1  0
 mtrx04 =  0  0  1 -1 -1 -1  1  0  0
 mtrx05 =  0 -1  0 -1  0  0  0  0 -1
 mtrx06 = -1  0  0  0 -1  0  1  1  1
 mtrx07 =  0  0 -1  1  1  1  0 -1  0
 mtrx08 =  1  1  1  0  0 -1 -1  0  0
 mtrx09 = -1  0  0  0  0 -1  0 -1  0
 mtrx10 =  1  1  1  0 -1  0  0  0 -1
 mtrx11 =  0 -1  0  1  1  1 -1  0  0
 mtrx12 =  0  0 -1 -1  0  0  1  1  1
 mtrx13 = -1  0  0  1  1  1  0  0 -1
 mtrx14 =  0  0 -1  0 -1  0 -1  0  0
 mtrx15 =  0 -1  0  0  0 -1  1  1  1
 mtrx16 =  1  1  1 -1  0  0  0 -1  0
 mtrx17 = -1 -1 -1  0  1  0  1  0  0
 mtrx18 =  0  0  1  1  0  0  0  1  0
 mtrx19 =  1  0  0  0  0  1 -1 -1 -1
 mtrx20 =  0  1  0 -1 -1 -1  0  0  1
 mtrx21 =  0  0  1  0  1  0 -1 -1 -1
 mtrx22 = -1 -1 -1  1  0  0  0  0  1
 mtrx23 =  0  1  0  0  0  1  1  0  0
 mtrx24 =  1  0  0 -1 -1 -1  0  1  0
 mtrx25 = -1  0  0  0 -1  0  0  0 -1
 mtrx26 =  0 -1  0 -1  0  0  1  1  1
 mtrx27 =  1  1  1  0  0 -1  0 -1  0
 mtrx28 =  0  0 -1  1  1  1 -1  0  0
 mtrx29 =  0  1  0  1  0  0  0  0  1
 mtrx30 =  1  0  0  0  1  0 -1 -1 -1
 mtrx31 =  0  0  1 -1 -1 -1  0  1  0
 mtrx32 = -1 -1 -1  0  0  1  1  0  0
 mtrx33 =  1  0  0  0  0  1  0  1  0
 mtrx34 = -1 -1 -1  0  1  0  0  0  1
 mtrx35 =  0  1  0 -1 -1 -1  1  0  0
 mtrx36 =  0  0  1  1  0  0 -1 -1 -1
 mtrx37 =  1  0  0 -1 -1 -1  0  0  1
 mtrx38 =  0  0  1  0  1  0  1  0  0
 mtrx39 =  0  1  0  0  0  1 -1 -1 -1
 mtrx40 = -1 -1 -1  1  0  0  0  1  0
 mtrx41 =  1  1  1  0 -1  0 -1  0  0
 mtrx42 =  0  0 -1 -1  0  0  0 -1  0
 mtrx43 = -1  0  0  0  0 -1  1  1  1
 mtrx44 =  0 -1  0  1  1  1  0  0 -1
 mtrx45 =  0  0 -1  0 -1  0  1  1  1
 mtrx46 =  1  1  1 -1  0  0  0  0 -1
 mtrx47 =  0 -1  0  0  0 -1 -1  0  0
 mtrx48 = -1  0  0  1  1  1  0 -1  0
 
       k =  0.000000  0.000000  0.000000 ik =   1 spin = 1

   n         Emf          Eo           X        SX-X          CH         Sig         Vxc        Eqp0        Eqp1         CH`        Sig`       Eqp0`       Eqp1`         Znk
  18   28.329133   28.329133   -2.438691    1.545612  -11.552242  -12.445321  -10.573112   26.456923   27.389311  -11.534686  -12.427766   26.474479   27.398124    0.501985
  19   28.922798   28.922798   -1.858350    0.959507  -10.601680  -11.500523   -9.435850   26.858125   27.751560  -10.588331  -11.487174   26.871474   27.759132    0.567275
  20   29.974953   29.974953   -1.801572    0.305873  -10.000655  -11.496354   -9.149013   27.627611   28.216276   -9.988938  -11.484637   27.639329   28.225055    0.749221
  21   31.215612   31.215612   -1.941058    0.416090  -10.432928  -11.957896   -9.589828   28.847544   27.716308  -10.419434  -11.944402   28.861038   27.736247    1.477704
  22   31.871645   31.871645   -2.167960    0.501791  -11.408268  -13.074437  -10.566063   29.363270   29.981222  -11.387576  -13.053745   29.383962   29.996816    0.753645
  23   33.761981   33.761981   -2.228317    0.089064  -10.965373  -13.104626  -10.771470   31.428825   31.262123  -10.944470  -13.083722   31.449728   31.284520    1.071449
  24   35.599194   35.599194   -1.644216   -0.073084   -9.226435  -10.943735   -9.370287   34.025746   34.253465   -9.212930  -10.930230   34.039252   34.265016    0.855274
  25   36.671250   36.671250   -1.478662   -0.184275   -9.232324  -10.895260   -9.261408   35.037398   34.973948   -9.219649  -10.882586   35.050072   34.987115    1.038834
  26   36.773641   36.773641   -1.629326   -0.001054   -9.934194  -11.564573   -9.786008   34.995075   35.408750   -9.913800  -11.544179   35.015470   35.424400    0.767411
  27   37.092585   37.092585   -1.602543   -0.100959   -8.801434  -10.504936   -9.342634   35.930283   36.163334   -8.787668  -10.491170   35.944049   36.174340    0.799492
  28   38.169140   38.169140   -1.567563   -0.196682   -8.968221  -10.732467   -9.441047   36.877720   37.018488   -8.953071  -10.717317   36.892870   37.031987    0.890998
  29   39.747254   39.747254   -1.367394   -0.151695   -9.331250  -10.850339   -9.366099   38.263015   38.357890   -9.313135  -10.832224   38.281129   38.374847    0.936078
  30   39.963931   39.963931   -1.905672   -0.383188   -8.122611  -10.411471  -10.193259   39.745719   39.673517   -8.107011  -10.395871   39.761319   39.694279    1.330881
  31   41.456827   41.456827   -1.414050   -0.213947   -8.665479  -10.293476   -9.487312   40.650663   40.759811   -8.647832  -10.275829   40.668310   40.775068    0.864609
  32   42.861024   42.861024   -1.063867   -0.163023   -7.903482   -9.130371   -8.344282   42.074935   42.047393   -7.894275   -9.121165   42.084141   42.056922    1.035036
  33   44.591208   44.591208   -1.296594   -0.169293   -8.110917   -9.576805   -9.341256   44.355659   44.310697   -8.093829   -9.559717   44.372747   44.331047    1.190884
  34   44.635621   44.635621   -1.335521   -0.240245   -7.608819   -9.184586   -9.156419   44.607454   44.601843   -7.597338   -9.173104   44.618936   44.615612    1.199223
  35   45.967530   45.967530   -1.364682   -0.191213   -8.144172   -9.700067   -9.555312   45.822774   45.839335   -8.125301   -9.681197   45.841645   45.856047    0.885591
  36   46.298930   46.298930   -1.389429   -0.218242   -7.263685   -8.871356   -9.436130   46.863704   46.937453   -7.248275   -8.855946   46.879114   46.954875    1.130581
  37   49.272088   49.272088   -1.339080   -0.184947   -6.913525   -8.437552   -9.467074   50.301609   50.140558   -6.898085   -8.422112   50.317049   50.153583    0.843567
  38   49.575302   49.575302   -1.276641   -0.166003   -6.904203   -8.346847   -9.428788   50.657243   50.581445   -6.890341   -8.332985   50.671105   50.594336    0.929942
  39   49.905699   49.905699   -1.483909   -0.187015   -6.620905   -8.291829  -10.063550   51.677420   51.119907   -6.599584   -8.270508   51.698741   51.134519    0.685327
  40   50.700043   50.700043   -1.062307   -0.092223   -7.741246   -8.895776   -9.133071   50.937338   50.886878   -7.722350   -8.876880   50.956234   50.901756    0.787355
  41   51.671565   51.671565   -1.179881   -0.126204   -7.580113   -8.886198   -9.336256   52.121623   52.144646   -7.561701   -8.867786   52.140034   52.163999    1.051155
  42   52.254848   52.254848   -1.320060   -0.139617   -6.681694   -8.141370   -9.745688   53.859165   53.953772   -6.661904   -8.121581   53.878954   53.974729    1.058970
  43   53.387764   53.387764   -1.130792   -0.096293   -7.138871   -8.365956   -9.391427   54.413235   54.260916   -7.118648   -8.345733   54.433459   54.278136    0.851464
  44   53.835694   53.835694   -0.902658   -0.073488   -7.213776   -8.189923   -8.556114   54.201885   54.155176   -7.198754   -8.174900   54.216908   54.168282    0.872445
  45   55.679164   55.679164   -1.033657   -0.077691   -7.097322   -8.208669   -9.111508   56.582003   56.579322   -7.077548   -8.188896   56.601776   56.599036    0.997030
  46   56.272665   56.272665   -1.037401   -0.093793   -6.632556   -7.763751   -9.014214   57.523128   57.231484   -6.615019   -7.746214   57.540665   57.244931    0.766771
  47   56.614681   56.614681   -1.079967   -0.077402   -7.682390   -8.839759   -9.333782   57.108705   57.077312   -7.661052   -8.818421   57.130043   57.097295    0.936456
  48   59.066752   59.066752   -0.951303   -0.077225   -6.494137   -7.522665   -8.853001   60.397088   60.424377   -6.477475   -7.506003   60.413750   60.441381    1.020513
  49   59.433431   59.433431   -1.153158   -0.083846   -6.545335   -7.782339   -9.685120   61.336212   61.175357   -6.524217   -7.761221   61.357331   61.194690    0.915463
  50   61.235886   61.235886   -0.946574   -0.061396   -6.181681   -7.189650   -9.127752   63.173988   62.867054   -6.158411   -7.166380   63.197258   62.886639    0.841632
  51   62.642449   62.642449   -0.975032   -0.071605   -6.290963   -7.337599   -9.118306   64.423156   64.124962   -6.272182   -7.318818   64.441936   64.140598    0.832542
  52   63.502240   63.502240   -0.928821   -0.053956   -6.215789   -7.198566   -9.101323   65.404996   65.244069   -6.194567   -7.177344   65.426218   65.263496    0.915424
  53   64.381938   64.381938   -1.075990   -0.074659   -7.190351   -8.341000   -9.662576   65.703515   66.087833   -7.166621   -8.317269   65.727245   66.118464    1.290803
  54   64.708071   64.708071   -1.006748   -0.071084   -6.680166   -7.757998   -9.337620   66.287694   66.074796   -6.657761   -7.735593   66.310098   66.094181    0.865222
  55   65.628753   65.628753   -1.134779   -0.089397   -6.884628   -8.108803   -9.806681   67.326630   67.127450   -6.857978   -8.082153   67.353280   67.150973    0.882688
  56   66.716685   66.716685   -0.983590   -0.055679   -6.971970   -8.011239   -9.574400   68.279846   68.320730   -6.946426   -7.985696   68.305389   68.346942    1.026155
  57   66.936127   66.936127   -0.993648   -0.057149   -6.641856   -7.692653   -9.463192   68.706667   68.748645   -6.620720   -7.671517   68.727802   68.770282    1.023710
  58   67.220199   67.220199   -1.069065   -0.066629   -6.485960   -7.621654   -9.888045   69.486590   68.934253   -6.456941   -7.592635   69.515608   68.956200    0.756292
 
       k =  0.000000  0.125000  0.500000 ik =   9 spin = 1

   n         Emf          Eo           X        SX-X          CH         Sig         Vxc        Eqp0        Eqp1         CH`        Sig`       Eqp0`       Eqp1`         Znk
   1   -3.371550   -3.371550  -16.968750   12.888242   -8.141400  -12.221908  -10.833843   -4.759616   -4.347518   -8.139098  -12.219606   -4.757313   -4.345899    0.703114
   2   -0.593048   -0.593048  -15.081986   11.305446   -8.013821  -11.790362  -10.382008   -2.001402   -1.634112   -8.010974  -11.787515   -1.998555   -1.632007    0.739206
   3    3.961385    3.961385  -12.963672    9.480311   -8.577235  -12.060596  -10.725915    2.626703    2.921099   -8.572831  -12.056192    2.631107    2.924532    0.779426
   4    4.698326    4.698326  -13.021569    9.467954   -8.756270  -12.309885  -10.933417    3.321858    3.621749   -8.751482  -12.305097    3.326646    3.625494    0.782130
   5    8.456856    8.456856   -5.796890    4.006212   -8.489540  -10.280218   -9.911675    8.088313    8.166796   -8.484369  -10.275047    8.093484    8.170865    0.787046
   6    9.796321    9.796321   -5.497904    3.799889   -8.674136  -10.372151  -10.025001    9.449171    9.525180   -8.668362  -10.366376    9.454946    9.529691    0.781047
   7   10.397247   10.397247   -5.112031    3.530610   -8.621781  -10.203202   -9.951280   10.145324   10.201312   -8.615807  -10.197228   10.151299   10.205958    0.777760
   8   13.678801   13.678801   -3.968059    2.778198   -8.924563  -10.114424   -9.799489   13.363867   13.441210   -8.917814  -10.107675   13.370615   13.446301    0.754415
   9   15.254319   15.254319   -3.010419    2.203100   -8.427447   -9.234766   -8.931331   14.950884   15.026591   -8.421510   -9.228829   14.956821   15.031047    0.750499
  10   16.868891   16.868891   -3.728334    2.788797   -9.605225  -10.544762  -10.272145   16.596274   16.669716   -9.595355  -10.534892   16.606144   16.676927    0.730602
  11   17.875680   17.875680   -3.380370    2.870215   -9.785645  -10.295799   -9.839641   17.419522   17.543918   -9.777686  -10.287841   17.427480   17.549706    0.727296
  12   18.069105   18.069105   -3.495704    2.858254   -9.987009  -10.624459  -10.240387   17.685033   17.793107   -9.977696  -10.615146   17.694345   17.799800    0.718608
  13   18.861147   18.861147   -3.481324    3.193825  -10.608718  -10.896217  -10.330567   18.295497   18.461347  -10.599525  -10.887023   18.304691   18.467845    0.706798
  14   21.393798   21.393798   -3.112107    3.113625  -11.136090  -11.134572  -10.407275   20.666501   20.901920  -11.125113  -11.123595   20.677478   20.909344    0.676309
  15   24.662468   24.662468   -2.495757    2.449475  -10.814848  -10.861131   -9.803343   23.604680   24.016665  -10.802890  -10.849173   23.616639   24.023966    0.610522
  16   26.130420   26.130420   -2.075498    1.188649   -9.911477  -10.798326   -9.471094   24.803188   25.368503   -9.900182  -10.787030   24.814483   25.374988    0.574064
  17   26.690647   26.690647   -2.093302    1.293084  -10.033453  -10.833671   -9.352261   25.209237   25.857742  -10.022489  -10.822708   25.220200   25.863906    0.562238
  18   27.489992   27.489992   -2.244049    1.482649  -10.917812  -11.679212  -10.073209   25.883989   26.628495  -10.902910  -11.664310   25.898891   26.636488    0.536423
  19   28.355237   28.355237   -2.353461    1.424655  -11.334842  -12.263647  -10.426977   26.518567   27.453487  -11.317679  -12.246484   26.535731   27.461914    0.490970
  20   28.740358   28.740358   -2.112226    1.001080  -10.873977  -11.985123   -9.978640   26.733875   27.635565  -10.858628  -11.969774   26.749224   27.644017    0.550611
  21   31.228128   31.228128   -2.067100    0.235436  -10.367854  -12.199519   -9.715344   28.743954   28.906151  -10.355615  -12.187279   28.756193   28.917591    0.934708
  22   32.356675   32.356675   -1.398073    0.068847   -9.477510  -10.806736   -8.668011   30.217949   30.232355   -9.465589  -10.794815   30.229870   30.244195    0.993265
  23   33.108624   33.108624   -1.844431   -0.068744   -9.368700  -11.281874   -9.441154   31.267904   31.300192   -9.357267  -11.270442   31.279336   31.311423    0.982459
  24   33.890428   33.890428   -2.105224    0.051026  -10.462516  -12.516714  -10.468811   31.842526   31.878311  -10.443248  -12.497446   31.861794   31.897242    0.982526
  25   34.488840   34.488840   -1.820629    0.067919   -9.973991  -11.726701   -9.895684   32.657824   32.964604   -9.956226  -11.708936   32.675588   32.979392    0.832454
  26   36.092487   36.092487   -1.195945   -0.051264   -8.503202   -9.750411   -8.336605   34.678681   35.027261   -8.493575   -9.740785   34.688308   35.034514    0.753446
  27   36.549103   36.549103   -1.577758   -0.241043   -8.933187  -10.751988   -9.295301   35.092416   35.041350   -8.921153  -10.739954   35.104450   35.053806    1.035057
  28   36.845091   36.845091   -1.535734   -0.174722   -8.745687  -10.456143   -9.180024   35.568973   35.786326   -8.733278  -10.443734   35.581381   35.796621    0.829676
  29   39.310737   39.310737   -1.336127   -0.085037   -9.316380  -10.737543   -9.194045   37.767238   37.919850   -9.299069  -10.720233   37.784549   37.935449    0.901126
  30   40.163719   40.163719   -1.413862   -0.187735   -8.978747  -10.580344   -9.379456   38.962831   38.841549   -8.962456  -10.564053   38.979122   38.859485    1.100994
  31   40.673358   40.673358   -1.972848   -0.463514   -7.699055  -10.135417  -10.346757   40.884698   40.930060   -7.683291  -10.119653   40.900462   40.949208    1.214639
  32   41.225281   41.225281   -1.472055   -0.232405   -8.930921  -10.635382   -9.544419   40.134318   40.148110   -8.912774  -10.617234   40.152465   40.166027    0.987358
  33   43.921343   43.921343   -1.219521   -0.137498   -8.306792   -9.663811   -9.168589   43.426121   43.375615   -8.289880   -9.646899   43.443033   43.394252    1.101987
  34   44.487332   44.487332   -1.317048   -0.214585   -7.410205   -8.941839   -9.034011   44.579504   44.594388   -7.399384   -8.931017   44.590325   44.606956    1.161476
  35   45.374933   45.374933   -1.192924   -0.174679   -7.506160   -8.873763   -8.915729   45.416899   45.407398   -7.492270   -8.859873   45.430789   45.418143    0.773585
  36   47.521046   47.521046   -1.350618   -0.162344   -7.320049   -8.833010   -9.556580   48.244615   48.220591   -7.302854   -8.815815   48.261810   48.237215    0.966798
  37   48.269170   48.269170   -1.202251   -0.151009   -6.740514   -8.093774   -9.084260   49.259656   49.195842   -6.729148   -8.082409   49.271022   49.206475    0.935573
  38   50.776449   50.776449   -1.367633   -0.152440   -7.410434   -8.930506   -9.878517   51.724460   51.607785   -7.387367   -8.907439   51.747527   51.628013    0.876927
  39   51.025799   51.025799   -1.163022   -0.099131   -7.670543   -8.932696   -9.462006   51.555110   51.525480   -7.649192   -8.911344   51.576461   51.545636    0.944023
  40   52.624198   52.624198   -1.200375   -0.110887   -7.134330   -8.445592   -9.522468   53.701074   53.380914   -7.113715   -8.424977   53.721689   53.395400    0.702695
  41   53.473762   53.473762   -1.355585   -0.103994   -7.937696   -9.397275  -10.296466   54.372953   54.088460   -7.905778   -9.365357   54.404871   54.110279    0.683612
  42   54.333488   54.333488   -1.214702   -0.114894   -6.718919   -8.048515   -9.646723   55.931696   55.819327   -6.696242   -8.025838   55.954373   55.840410    0.929691
  43   54.655859   54.655859   -1.014681   -0.073896   -7.463103   -8.551680   -9.143355   55.247534   55.215382   -7.441860   -8.530437   55.268776   55.235471    0.945661
  44   54.988591   54.988591   -0.947772   -0.071237   -7.403807   -8.422816   -8.826182   55.391957   55.354364   -7.385332   -8.404341   55.410432   55.371117    0.906802
  45   55.573621   55.573621   -1.131423   -0.091537   -7.192449   -8.415409   -9.329540   56.487751   56.415958   -7.173545   -8.396505   56.506655   56.433377    0.921462
  46   56.165597   56.165597   -1.113081   -0.083559   -6.973296   -8.169937   -9.394423   57.390084   57.387313   -6.951680   -8.148320   57.411700   57.408880    0.997737
  47   58.042377   58.042377   -1.197401   -0.108177   -7.318438   -8.624016   -9.658824   59.077185   59.077837   -7.298473   -8.604051   59.097150   59.097814    1.000629
  48   59.343685   59.343685   -1.055171   -0.084807   -6.801641   -7.941619   -9.290986   60.693052   60.490488   -6.781835   -7.921812   60.712858   60.507322    0.849883
  49   60.307062   60.307062   -1.150066   -0.095126   -6.466276   -7.711468   -9.591520   62.187114   62.233538   -6.444547   -7.689739   62.208843   62.255804    1.024693
  50   61.981947   61.981947   -1.054810   -0.072254   -6.405956   -7.533020   -9.449492   63.898420   63.490413   -6.384968   -7.512032   63.919408   63.506933    0.787105
  51   62.409910   62.409910   -1.179386   -0.094994   -6.052491   -7.326871   -9.821163   64.904202   64.303130   -6.030631   -7.305011   64.926062   64.319723    0.759021
  52   63.281186   63.281186   -0.963115   -0.057137   -6.687900   -7.708152   -9.337515   64.910549   64.605562   -6.665226   -7.685478   64.933224   64.623992    0.812818
  53   64.751764   64.751764   -1.046439   -0.070006   -6.911886   -8.028330   -9.597785   66.321219   66.634784   -6.886011   -8.002456   66.347093   66.665829    1.199793
  54   65.045623   65.045623   -1.014841   -0.064266   -5.633016   -6.712124   -9.390554   67.724054   67.514569   -5.612201   -6.691309   67.744869   67.533756    0.921788
  55   65.921682   65.921682   -0.852117   -0.044733   -6.455820   -7.352670   -8.745759   67.314771   67.273855   -6.437567   -7.334418   67.333023   67.291572    0.970630
  56   66.518684   66.518684   -1.080875   -0.079099   -6.127861   -7.287835   -9.761764   68.992613   68.567319   -6.103451   -7.263425   69.017024   68.587533    0.828090
  57   67.139633   67.139633   -0.951252   -0.054261   -6.457999   -7.463513   -9.338173   69.014293   68.675218   -6.432343   -7.437856   69.039950   68.696234    0.819127
  58   67.725377   67.725377   -0.904841   -0.058089   -6.345380   -7.308309   -9.096200   69.513268   69.334495   -6.325619   -7.288549   69.533028   69.352280    0.900009
 
       k =  0.000000  0.125000  0.625000 ik =  10 spin = 1

   n         Emf          Eo           X        SX-X          CH         Sig         Vxc        Eqp0        Eqp1         CH`        Sig`       Eqp0`       Eqp1`         Znk
   1   -3.627499   -3.627499  -17.006544   12.952729   -8.079165  -12.132979  -10.766926   -4.993553   -4.584761   -8.076970  -12.130784   -4.991358   -4.583223    0.700750
   2   -0.208178   -0.208178  -14.983261   11.198567   -8.097849  -11.882543  -10.463293   -1.627427   -1.262552   -8.094847  -11.879541   -1.624426   -1.260322    0.742910
   3    3.771208    3.771208  -12.984100    9.505140   -8.506297  -11.985257  -10.654240    2.440191    2.735036   -8.502014  -11.980975    2.444474    2.738370    0.778482
   4    5.004405    5.004405  -12.999971    9.441791   -8.853503  -12.411682  -11.029963    3.622685    3.922189   -8.848511  -12.406691    3.627677    3.926098    0.783239
   5    8.641317    8.641317   -5.877258    4.092042   -8.656043  -10.441259  -10.062503    8.262561    8.343791   -8.650704  -10.435920    8.267899    8.347985    0.785534
   6    9.893742    9.893742   -5.409795    3.707852   -8.577497  -10.279439   -9.936683    9.550986    9.625922   -8.571732  -10.273674    9.556751    9.630427    0.781371
   7   10.163216   10.163216   -5.090005    3.528142   -8.585415  -10.147278   -9.901140    9.917079    9.971640   -8.579630  -10.141492    9.922864    9.976143    0.778331
   8   14.207519   14.207519   -3.681940    2.627416   -8.913078   -9.967602   -9.598821   13.838739   13.930574   -8.906698   -9.961222   13.845119   13.935366    0.750975
   9   14.443340   14.443340   -4.072109    2.899882   -9.060667  -10.232894  -10.021658   14.232104   14.284011   -9.052698  -10.224925   14.240073   14.290021    0.754272
  10   15.499873   15.499873   -3.396942    2.530892   -8.918728   -9.784778   -9.451092   15.166187   15.250517   -8.911809   -9.777859   15.173106   15.255687    0.747280
  11   17.544860   17.544860   -3.211519    2.755054   -9.534569   -9.991034   -9.625832   17.179659   17.278607   -9.527000   -9.983465   17.187227   17.284126    0.729057
  12   18.813828   18.813828   -3.595699    3.088555  -10.427470  -10.934614  -10.449486   18.328700   18.468338  -10.417355  -10.924498   18.338816   18.475543    0.712161
  13   20.706972   20.706972   -3.184976    2.957851  -10.753674  -10.980799  -10.426819   20.152993   20.326274  -10.742040  -10.969165   20.164627   20.334269    0.687206
  14   21.006838   21.006838   -3.018265    3.037539  -10.915380  -10.896106  -10.123569   20.234301   20.477913  -10.905948  -10.886674   20.243733   20.484371    0.684659
  15   23.247022   23.247022   -2.532844    2.583729  -10.526678  -10.475793   -9.640075   22.411304   22.706757  -10.516185  -10.465299   22.421797   22.713541    0.646467
  16   25.070002   25.070002   -2.160222    1.855818  -10.172148  -10.476552   -9.364892   23.958342   24.401526  -10.161780  -10.466184   23.968710   24.407761    0.601331
  17   26.956382   26.956382   -2.315021    1.595996  -10.962745  -11.681770  -10.196136   25.470749   26.139408  -10.947838  -11.666863   25.485656   26.147605    0.549917
  18   28.531498   28.531498   -2.295991    0.890340  -10.644442  -12.050093  -10.003978   26.485383   27.594516  -10.630050  -12.035700   26.499775   27.601106    0.457932
  19   28.846608   28.846608   -1.948532    0.779905  -10.382839  -11.551466   -9.561286   26.856427   27.728946  -10.368937  -11.537564   26.870330   27.736753    0.561588
  20   28.899230   28.899230   -2.254210    1.255944  -11.391638  -12.389905  -10.402985   26.912310   27.826343  -11.373858  -12.372124   26.930090   27.835944    0.539975
  21   31.365832   31.365832   -2.118314    0.305677  -10.390205  -12.202842   -9.866903   29.029894   29.121157  -10.377647  -12.190284   29.042451   29.133223    0.960931
  22   31.507637   31.507637   -1.299177    0.144886   -9.174236  -10.328527   -8.292039   29.471149   29.781720   -9.164689  -10.318980   29.480696   29.789811    0.847497
  23   33.717252   33.717252   -2.035058    0.093014  -10.540349  -12.482393  -10.347516   31.582375   31.950496  -10.520738  -12.462782   31.601986   31.966726    0.827568
  24   34.120685   34.120685   -1.691399   -0.040472   -9.145208  -10.877079   -9.235838   32.479443   32.433729   -9.133809  -10.865680   32.490842   32.445446    1.027853
  25   34.288553   34.288553   -1.992097   -0.011782   -9.968501  -11.972380  -10.155096   32.471268   32.707130   -9.951192  -11.955071   32.488578   32.722193    0.870212
  26   35.558811   35.558811   -1.467819   -0.055830   -9.253634  -10.777282   -9.090394   33.871923   34.211158   -9.240385  -10.764033   33.885172   34.221743    0.798899
  27   36.999968   36.999968   -1.624978   -0.251037   -8.732922  -10.608938   -9.389658   35.780688   36.062717   -8.721231  -10.597246   35.792380   36.071704    0.768692
  28   37.787871   37.787871   -1.414297   -0.077707   -9.023487  -10.515491   -9.099831   36.372210   36.663200   -9.008627  -10.500632   36.387070   36.675005    0.794450
  29   40.029878   40.029878   -1.276189   -0.122465   -9.331600  -10.730254   -9.168358   38.467982   38.358298   -9.313788  -10.712442   38.485794   38.377361    1.070225
  30   40.053427   40.053427   -1.296254   -0.130206   -9.224411  -10.650870   -9.144455   38.547012   38.481667   -9.207373  -10.633833   38.564049   38.499444    1.043378
  31   40.593550   40.593550   -2.032815   -0.487226   -7.900694  -10.420735  -10.474861   40.647675   40.645885   -7.884852  -10.404893   40.663517   40.661203    0.966927
  32   41.363174   41.363174   -1.360327   -0.215834   -8.386298   -9.962459   -9.157980   40.558695   40.644811   -8.371425   -9.947586   40.573568   40.658092    0.892954
  33   43.963816   43.963816   -1.258120   -0.160266   -8.205932   -9.624318   -9.198227   43.537725   43.500818   -8.189912   -9.608298   43.553745   43.518225    1.086619
  34   44.917691   44.917691   -1.294902   -0.199523   -7.322129   -8.816553   -8.991931   45.093069   45.090085   -7.310339   -8.804763   45.104859   45.101675    0.982986
  35   45.678446   45.678446   -1.233520   -0.185270   -7.448123   -8.866913   -9.061015   45.872549   45.846780   -7.434705   -8.853494   45.885967   45.858417    0.867244
  36   47.299884   47.299884   -1.299915   -0.150630   -7.405527   -8.856073   -9.378675   47.822486   47.768678   -7.389191   -8.839736   47.838823   47.783333    0.897038
  37   47.784406   47.784406   -1.245499   -0.163660   -7.044315   -8.453475   -9.206315   48.537246   48.784873   -7.031795   -8.440954   48.549767   48.801512    1.328923
  38   49.428430   49.428430   -1.483683   -0.170767   -7.138874   -8.793324  -10.176298   50.811404   50.791850   -7.115425   -8.769875   50.834853   50.814968    0.985861
  39   50.805024   50.805024   -1.266938   -0.139101   -7.681661   -9.087700   -9.637426   51.354750   51.314447   -7.660022   -9.066061   51.376389   51.334499    0.926685
  40   52.452464   52.452464   -1.166773   -0.098860   -7.222049   -8.487682   -9.409035   53.373817   53.197756   -7.200926   -8.466559   53.394939   53.214843    0.808911
  41   53.241606   53.241606   -1.157082   -0.101857   -7.509906   -8.768846   -9.355688   53.828449   53.667659   -7.491912   -8.750852   53.846442   53.680722    0.726008
  42   53.279969   53.279969   -1.145336   -0.118819   -6.690597   -7.954752   -9.206701   54.531918   54.325745   -6.673911   -7.938066   54.548604   54.339684    0.835319
  43   54.530621   54.530621   -1.204047   -0.099642   -7.016274   -8.319963   -9.704063   55.914721   55.697004   -6.992821   -8.296511   55.938174   55.716767    0.842701
  44   55.016174   55.016174   -1.118047   -0.087993   -7.465390   -8.671429   -9.419601   55.764346   55.812152   -7.441427   -8.647467   55.788309   55.837645    1.063897
  45   55.492966   55.492966   -1.031544   -0.055810   -8.286243   -9.373597   -9.519711   55.639080   55.624746   -8.257792   -9.345146   55.667531   55.650406    0.901898
  46   57.114419   57.114419   -1.299543   -0.117019   -6.964063   -8.380625   -9.980688   58.714481   58.750451   -6.940577   -8.357139   58.737967   58.774465    1.022480
  47   58.549386   58.549386   -0.859560   -0.058520   -6.593680   -7.511761   -8.642090   59.679716   59.424814   -6.576145   -7.494225   59.697251   59.438395    0.774489
  48   60.162216   60.162216   -1.028719   -0.073729   -6.677346   -7.779794   -9.383969   61.766391   61.715333   -6.653927   -7.756375   61.789810   61.738007    0.968172
  49   60.784910   60.784910   -1.052841   -0.074561   -6.574807   -7.702209   -9.266865   62.349566   62.254053   -6.556739   -7.684141   62.367634   62.271018    0.938956
  50   61.683865   61.683865   -0.987823   -0.069473   -6.474091   -7.531387   -9.192740   63.345217   63.962041   -6.454093   -7.511390   63.365215   63.989464    1.371278
  51   62.371266   62.371266   -1.054564   -0.084679   -5.957926   -7.097169   -9.213440   64.487538   64.339754   -5.941280   -7.080522   64.504184   64.355238    0.930168
  52   63.440302   63.440302   -1.021199   -0.067100   -6.563547   -7.651846   -9.424735   65.213191   64.823897   -6.541937   -7.630236   65.234801   64.840762    0.780418
  53   63.560600   63.560600   -1.001702   -0.066522   -6.447783   -7.516007   -9.375636   65.420229   65.045823   -6.427314   -7.495538   65.440698   65.062171    0.798666
  54   64.896510   64.896510   -1.146738   -0.082108   -6.421972   -7.650818   -9.825192   67.070884   66.787644   -6.397439   -7.626285   67.095417   66.808982    0.869737
