    0.8120719943E-02   -0.5081604376E+01   -0.5081043811E+01   -0.6879344673E-01   -0.5290453146E-01    0.3213238824E+01    0.3257261387E+01    0.3470146015E+01    0.3477313793E+01    0.9547174141E+01    0.9556540075E+01    0.1079512141E+02    0.1080417778E+02    0.1858889831E+02    0.1860761352E+02    0.1873459597E+02    0.1873790270E+02
    0.8243761154E-02   -0.5081691709E+01   -0.5081132246E+01   -0.6870967477E-01   -0.5285680746E-01    0.3213917208E+01    0.3257858236E+01    0.3470114800E+01    0.3477275918E+01    0.9546518827E+01    0.9555878188E+01    0.1079446502E+02    0.1080349346E+02    0.1858936995E+02    0.1860805183E+02    0.1873502985E+02    0.1873832157E+02
    0.8366802365E-02   -0.5081778875E+01   -0.5081220514E+01   -0.6862585345E-01   -0.5280903733E-01    0.3214594216E+01    0.3258453522E+01    0.3470084378E+01    0.3477238717E+01    0.9545864506E+01    0.9555217208E+01    0.1079381082E+02    0.1080281135E+02    0.1858984031E+02    0.1860848880E+02    0.1873546251E+02    0.1873873925E+02
    0.8489843576E-02   -0.5081865777E+01   -0.5081308519E+01   -0.6854245776E-01   -0.5276168392E-01    0.3215269655E+01    0.3259047057E+01    0.3470054542E+01    0.3477201983E+01    0.9545211029E+01    0.9554556983E+01    0.1079315871E+02    0.1080213137E+02    0.1859030980E+02    0.1860892485E+02    0.1873589432E+02    0.1873915614E+02
    0.8612884788E-02   -0.5081952669E+01   -0.5081396515E+01   -0.6845913804E-01   -0.5271440473E-01    0.3215943623E+01    0.3259638939E+01    0.3470025429E+01    0.3477165852E+01    0.9544558557E+01    0.9553897676E+01    0.1079250892E+02    0.1080145375E+02    0.1859077814E+02    0.1860935969E+02    0.1873632503E+02    0.1873957197E+02
    0.8735925999E-02   -0.5082038968E+01   -0.5081483921E+01   -0.6837610208E-01   -0.5266739594E-01    0.3216616064E+01    0.3260229116E+01    0.3469996986E+01    0.3477130272E+01    0.9543906944E+01    0.9553239142E+01    0.1079186110E+02    0.1080077813E+02    0.1859124541E+02    0.1860979344E+02    0.1873675468E+02    0.1873998676E+02
    0.8858967210E-02   -0.5082125189E+01   -0.5081571248E+01   -0.6829316668E-01   -0.5262048721E-01    0.3217286925E+01    0.3260817525E+01    0.3469969259E+01    0.3477095284E+01    0.9543256332E+01    0.9552581521E+01    0.1079121550E+02    0.1080010477E+02    0.1859171161E+02    0.1861022605E+02    0.1873718330E+02    0.1874040059E+02
    0.8982008421E-02   -0.5082211103E+01   -0.5081658269E+01   -0.6821031051E-01   -0.5257365378E-01    0.3217956414E+01    0.3261404376E+01    0.3469942256E+01    0.3477060899E+01    0.9542606530E+01    0.9551924626E+01    0.1079057193E+02    0.1079943348E+02    0.1859217667E+02    0.1861065747E+02    0.1873761082E+02    0.1874081335E+02
    0.9105049633E-02   -0.5082297032E+01   -0.5081745307E+01   -0.6812787345E-01   -0.5252723345E-01    0.3218624260E+01    0.3261989402E+01    0.3469915855E+01    0.3477026993E+01    0.9541957789E+01    0.9551268700E+01    0.1078993070E+02    0.1079876455E+02    0.1859264083E+02    0.1861108794E+02    0.1873803748E+02    0.1874122528E+02
    0.9228090844E-02   -0.5082382724E+01   -0.5081832106E+01   -0.6804566472E-01   -0.5248104196E-01    0.3219290520E+01    0.3262572649E+01    0.3469890161E+01    0.3476993669E+01    0.9541310043E+01    0.9550613683E+01    0.1078929153E+02    0.1079809773E+02    0.1859310395E+02    0.1861151731E+02    0.1873846315E+02    0.1874163630E+02
